,ACCNUM,ACCLASS,INVOLVED,MOTIVE,X,Y,LATITUDE,LONGITUDE,DATE_TIME,SEASON,YEAR,MONTH,MONTH_NAME,DAY_NAME,HOUR,HOUR_INTERVAL,ROAD_CLASS,ACCLOC,TRAFFCTL,VISIBILITY,LIGHT,RDSFCOND,IMPACTYPE,DISTRICT,NEIGHBOURHOOD,HOOD_ID,LOCCOORD,PEOPLE_COUNT,FATAL_INJURY_COUNT,MAJOR_INJURY_COUNT,MINOR_INJURY_COUNT,NO_INJURY_COUNT,NULL_INJURY_COUNT,DRIVERS_COUNT,PEDESTRIAN_COUNT,PASSENGER_COUNT,CYCLIST_COUNT,OTHER_INVTYPE_COUNT,NULL_INVTYPE_COUNT,PEOPLE_VEH_COUNT,AUTOMOBILE_VEH_COUNT,RECREATIONAL_VEH_COUNT,OTHER_VEH_COUNT,NULL_VEH_COUNT,PEDESTRIAN,Season,Weekday,Hour
5852,9001588399,Fatal,"Pedestrian, Automobile",Not Recorded,-8837180.70964466,5435391.87665122,43.805499,-79.385745,2019-08-20 21:12:00,Summer,2019,8,August,Tuesday,21,21:00 to 21:59,Major Arterial,At Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Pedestrian Collisions,North York,Bayview Woods-Steeles (49),49,Intersection,2,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,Summer,1,21
5853,9001591969,Fatal,"Pedestrian, Automobile, Truck",Aggressive and Distracted Driving Collision,-8825245.47911977,5432273.21072451,43.785277,-79.278529,2019-08-21 11:30:00,Summer,2019,8,August,Wednesday,11,11:00 to 11:59,Major Arterial,At Intersection,Traffic Signal,Clear,Daylight,Dry,Pedestrian Collisions,Scarborough,Agincourt South-Malvern West (128),128,Intersection,3,1,0,0,2,0,2,1,0,0,0,0,0,1,0,1,0,1,Summer,2,11
5860,9001623743,Fatal,"Pedestrian, Automobile",Not Recorded,-8814980.93151271,5430085.28420322,43.771086,-79.18632099999998,2019-08-25 20:35:00,Summer,2019,8,August,Sunday,20,20:00 to 20:59,Major Arterial,Non Intersection,No Control,Clear,Dark,Dry,Pedestrian Collisions,Scarborough,West Hill (136),136,Mid-Block,2,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,Summer,6,20
5862,9001661234,Fatal,"Pedestrian, Automobile",Not Recorded,-8829178.61936848,5431040.34716747,43.777281,-79.313861,2019-08-30 20:23:00,Summer,2019,8,August,Friday,20,20:00 to 20:59,Major Arterial,Non Intersection,No Control,Clear,Dark,Dry,Pedestrian Collisions,Scarborough,Tam O'Shanter-Sullivan (118),118,Mid-Block,2,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,Summer,4,20
5872,9001704678,Fatal,"Pedestrian, Automobile",Not Recorded,-8830074.62994988,5435831.95538488,43.808352,-79.32191,2019-09-06 06:30:00,Summer,2019,9,September,Friday,6,06:00 to 06:59,Major Arterial,Non Intersection,No Control,Clear,Daylight,Dry,Pedestrian Collisions,Scarborough,Steeles (116),116,Mid-Block,2,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,Summer,4,6
5873,9001708503,Fatal,"Pedestrian, Automobile",Not Recorded,-8855095.02133955,5418664.41476221,43.696955,-79.546672,2019-09-06 16:17:00,Summer,2019,9,September,Friday,16,16:00 to 16:59,Major Arterial,At Intersection,Traffic Signal,Clear,Daylight,Dry,Pedestrian Collisions,Etobicoke York,Kingsview Village-The Westway (6),6,Intersection,2,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,Summer,4,16
5875,9001711653,Fatal,"Automobile, Motorcycle","Speeding  Related Collision, Aggressive and Distracted Driving Collision",-8830381.20382752,5425404.97899291,43.740718,-79.324664,2019-09-07 00:17:00,Summer,2019,9,September,Saturday,0,00:00 to 00:59,Major Arterial,At Intersection,Traffic Signal,Clear,Dark,Dry,Turning Movement,North York,Victoria Village (43),43,Intersection,2,1,0,0,1,0,2,0,0,0,0,0,0,1,1,0,0,0,Summer,5,0
5882,9001734593,Fatal,"Pedestrian, Truck",Not Recorded,-8838686.52839662,5420827.91928553,43.711005,-79.399272,2019-09-10 09:59:00,Summer,2019,9,September,Tuesday,9,09:00 to 09:59,Major Arterial,At Intersection,No Control,Clear,Daylight,Dry,Pedestrian Collisions,North York,Mount Pleasant West (104),104,Intersection,2,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,Summer,1,9
5893,9001790358,Fatal,"Pedestrian, Automobile",Not Recorded,-8826726.69626427,5426201.30160713,43.745886,-79.29183499999998,2019-09-17 20:00:00,Summer,2019,9,September,Tuesday,20,20:00 to 20:59,Major Arterial,Intersection Related,Stop Sign,Clear,Daylight,Dry,Pedestrian Collisions,Scarborough,Wexford/Maryvale (119),119,Intersection,2,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,Summer,1,20
5896,9001835582,Fatal,"Pedestrian, Automobile",Not Recorded,-8818089.30565413,5427952.12793492,43.757247,-79.214244,2019-09-23 20:19:00,Autumn,2019,9,September,Monday,20,20:00 to 20:59,Minor Arterial,Non Intersection,No Control,Clear,Dusk,Dry,Pedestrian Collisions,Scarborough,Woburn (137),137,Intersection,2,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,Autumn,0,20
5898,9001843126,Fatal,"Pedestrian, Automobile",Not Recorded,-8825661.70269585,5417976.66512375,43.692488,-79.282268,2019-09-24 20:46:00,Autumn,2019,9,September,Tuesday,20,20:00 to 20:59,Major Arterial,At Intersection,No Control,Clear,"Dark, artificial",Dry,Pedestrian Collisions,Scarborough,Oakridge (121),121,Intersection,2,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,Autumn,1,20
5902,9001872287,Fatal,Automobile,"Red Light Related  Collision, Aggressive and Distracted Driving Collision",-8823327.77825188,5421666.81792655,43.716452,-79.261302,2019-09-28 20:15:00,Autumn,2019,9,September,Saturday,20,20:00 to 20:59,Major Arterial,At Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Angle,Scarborough,Clairlea-Birchmount (120),120,Intersection,5,1,0,2,2,0,2,0,3,0,0,0,0,2,0,0,0,0,Autumn,5,20
5903,9001878764,Fatal,"Pedestrian, Automobile",Not Recorded,-8857101.88911957,5420265.66731717,43.707354,-79.5647,2019-09-29 20:31:00,Autumn,2019,9,September,Sunday,20,20:00 to 20:59,Major Arterial,Non Intersection,No Control,Clear,"Daylight, artificial",Dry,Pedestrian Collisions,Etobicoke York,West Humber-Clairville (1),1,Mid-Block,2,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,Autumn,6,20
5916,9001965744,Fatal,"Automobile, Truck",Medical or Physical Disability Related Collision,-8852336.52435769,5410064.53170542,43.641074,-79.52189200000002,2019-10-11 16:24:00,Autumn,2019,10,October,Friday,16,16:00 to 16:59,Major Arterial,Non Intersection,No Control,Clear,Daylight,Dry,SMV Unattended Vehicle,Etobicoke York,Stonegate-Queensway (16),16,Mid-Block,2,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,Autumn,4,16
5935,9002079433,Fatal,"Pedestrian, Automobile",Medical or Physical Disability Related Collision,-8831958.37837308,5422279.06031079,43.720427,-79.338832,2019-10-28 06:29:00,Autumn,2019,10,October,Monday,6,06:00 to 06:59,Major Arterial,At Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Pedestrian Collisions,North York,Flemingdon Park (44),44,Intersection,2,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,Autumn,0,6
5936,9002080634,Fatal,"Pedestrian, Automobile",Not Recorded,-8848300.63621899,5414273.36653061,43.668429,-79.485637,2019-10-28 10:05:00,Autumn,2019,10,October,Monday,10,10:00 to 10:59,Major Arterial,Intersection Related,Stop Sign,Clear,Daylight,Dry,Pedestrian Collisions,Etobicoke York,Rockcliffe-Smythe (111),111,Intersection,3,1,1,0,1,0,1,2,0,0,0,0,0,0,0,1,0,1,Autumn,0,10
5940,9002099223,Fatal,"Pedestrian, Automobile",Not Recorded,-8826464.31622447,5426908.00304902,43.750472,-79.289478,2019-10-30 20:15:00,Autumn,2019,10,October,Wednesday,20,20:00 to 20:59,Collector,Non Intersection,No Control,Rain,"Dark, artificial",Wet,Pedestrian Collisions,Scarborough,Wexford/Maryvale (119),119,Mid-Block,2,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,Autumn,2,20
5950,9002192000,Fatal,Automobile,Aggressive and Distracted Driving Collision,-8845182.02068441,5421192.14624888,43.71337,-79.457622,2019-11-13 09:43:00,Autumn,2019,11,November,Wednesday,9,09:00 to 09:59,Major Arterial,Non Intersection,No Control,Clear,Daylight,Dry,Angle,North York,Yorkdale-Glen Park (31),31,Mid-Block,2,1,0,0,1,0,2,0,0,0,0,0,0,2,0,0,0,0,Autumn,2,9
5951,9002192530,Fatal,"Pedestrian, Truck",Aggressive and Distracted Driving Collision,-8847453.04961609,5420455.39080307,43.708586,-79.478023,2019-11-13 10:51:00,Autumn,2019,11,November,Wednesday,10,10:00 to 10:59,Major Arterial,At Intersection,Traffic Signal,Snow,Daylight,Wet,Pedestrian Collisions,Etobicoke York,Brookhaven-Amesbury (30),30,Intersection,2,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,Autumn,2,10
5955,9002248311,Fatal,"Cyclist, Automobile",Not Recorded,-8824205.08715882,5436324.50446161,43.811545,-79.269183,2019-11-21 13:40:00,Autumn,2019,11,November,Thursday,13,13:00 to 13:59,Major Arterial,At Intersection,Traffic Signal,Rain,Daylight,Wet,Cyclist Collisions,Scarborough,Agincourt North (129),129,Intersection,2,1,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,Autumn,3,13
5957,9002255296,Fatal,"Pedestrian, Automobile",Not Recorded,-8840344.40957301,5422597.59643705,43.722495,-79.414165,2019-11-22 13:52:00,Autumn,2019,11,November,Friday,13,13:00 to 13:59,Major Arterial,Intersection Related,No Control,Clear,Daylight,Dry,Pedestrian Collisions,North York,Lawrence Park South (103),103,Intersection,2,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,Autumn,4,13
5959,9002258968,Fatal,"Pedestrian, Automobile",Not Recorded,-8841626.03087051,5416306.54128094,43.681639,-79.425678,2019-11-22 23:21:00,Autumn,2019,11,November,Friday,23,23:00 to 23:59,Major Arterial,Intersection Related,Traffic Signal,Clear,"Dark, artificial",Dry,Pedestrian Collisions,<Null>,Wychwood (94),94,Intersection,2,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,Autumn,4,23
5964,9002274826,Fatal,Automobile,Aggressive and Distracted Driving Collision,-8832180.01547925,5423381.50706579,43.727584,-79.340823,2019-11-25 12:10:00,Autumn,2019,11,November,Monday,12,12:00 to 12:59,Major Arterial,At Intersection,Traffic Signal,Clear,Daylight,Dry,Turning Movement,North York,Banbury-Don Mills (42),42,Intersection,5,1,0,4,0,0,2,0,3,0,0,0,0,2,0,0,0,0,Autumn,0,12
5966,9002294353,Fatal,Pedestrian,Not Recorded,-8857508.76185842,5426574.67854877,43.748309000000006,-79.56835500000003,2019-11-28 06:23:00,Autumn,2019,11,November,Thursday,6,06:00 to 06:59,Major Arterial,Intersection Related,No Control,Clear,Dark,Dry,Pedestrian Collisions,Etobicoke York,Humber Summit (21),21,Intersection,2,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,Autumn,3,6
5970,9002354607,Fatal,"Pedestrian, Automobile",Not Recorded,-8848631.03246766,5427435.36766357,43.753894,-79.488605,2019-12-06 17:20:00,Autumn,2019,12,December,Friday,17,17:00 to 17:59,Major Arterial,Non Intersection,No Control,Clear,Dark,Wet,Pedestrian Collisions,North York,York University Heights (27),27,Mid-Block,2,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,Autumn,4,17
5974,9002380779,Fatal,Automobile,"Red Light Related  Collision, Aggressive and Distracted Driving Collision",-8841276.93294738,5428213.0620321985,43.75894,-79.422542,2019-12-10 14:54:00,Autumn,2019,12,December,Tuesday,14,14:00 to 14:59,Major Arterial,At Intersection,Traffic Signal,Clear,Daylight,Dry,Turning Movement,North York,Lansing-Westgate (38),38,Intersection,3,1,1,0,1,0,2,0,1,0,0,0,0,2,0,0,0,0,Autumn,1,14
5976,9002389784,Fatal,Automobile,Not Recorded,-8861415.51938781,5422075.12902798,43.719103,-79.60345,2019-12-11 18:43:00,Autumn,2019,12,December,Wednesday,18,18:00 to 18:59,Major Arterial,At Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,<Null>,Etobicoke York,West Humber-Clairville (1),1,Intersection,4,1,0,2,1,0,3,0,1,0,0,0,0,3,0,0,0,0,Autumn,2,18
5977,9002403050,Fatal,"Pedestrian, Automobile",Not Recorded,-8822071.64911776,5427528.14503689,43.754496,-79.25001800000003,2019-12-15 01:29:00,Autumn,2019,12,December,Sunday,1,01:00 to 01:59,Major Arterial,Non Intersection,No Control,<Null>,Dark,<Null>,Pedestrian Collisions,Scarborough,Bendale (127),127,Mid-Block,2,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,Autumn,6,1
5989,9002465950,Fatal,"Pedestrian, Automobile",Alcohol  Related Collision,-8820175.21027261,5431787.35398647,43.782126,-79.23298199999998,2019-12-22 18:34:00,Winter,2019,12,December,Sunday,18,18:00 to 18:59,Major Arterial,Non Intersection,No Control,Clear,"Dark, artificial",Wet,Pedestrian Collisions,Scarborough,Woburn (137),137,Mid-Block,4,2,1,1,0,0,1,3,0,0,0,0,0,1,0,0,0,1,Winter,6,18
