INDEX_,DATE_TIME,SEASON,YEAR,MONTH,MONTH_NAME,DAY_NAME,HOUR,HOUR_INTERVAL,ACCNUM,INVTYPE,INVAGE,INJURY,DISTRICT,NEIGHBOURHOOD,VEHTYPE,VEHICLE_CATEGORY,ALCOHOL
3451650,2006-05-19 11:40:00,Spring,2006,5,May,Friday,11,11:00 to 11:59,916560,Driver,65 to 69,Major,Toronto and East York,Weston-Pellam Park (91),"Automobile, Station Wagon",Automobile,<Null>
3451651,2006-05-19 11:40:00,Spring,2006,5,May,Friday,11,11:00 to 11:59,916560,Passenger,40 to 44,Major,Toronto and East York,Weston-Pellam Park (91),Other,Other,<Null>
3451652,2006-05-19 11:40:00,Spring,2006,5,May,Friday,11,11:00 to 11:59,916560,Driver,25 to 29,Major,Toronto and East York,Weston-Pellam Park (91),"Automobile, Station Wagon",Automobile,<Null>
3451653,2006-05-19 11:40:00,Spring,2006,5,May,Friday,11,11:00 to 11:59,916560,Other Property Owner,unknown,None,Toronto and East York,Weston-Pellam Park (91),Other,Other,<Null>
3417680,2006-05-20 01:50:00,Spring,2006,5,May,Saturday,01,01:00 to 01:59,903914,Passenger,15 to 19,None,Toronto and East York,East End-Danforth (62),Other,Other,<Null>
3417681,2006-05-20 01:50:00,Spring,2006,5,May,Saturday,01,01:00 to 01:59,903914,Passenger,25 to 29,None,Toronto and East York,East End-Danforth (62),Other,Other,<Null>
3417682,2006-05-20 01:50:00,Spring,2006,5,May,Saturday,01,01:00 to 01:59,903914,Vehicle Owner,unknown,None,Toronto and East York,East End-Danforth (62),Other,Other,<Null>
3417683,2006-05-20 01:50:00,Spring,2006,5,May,Saturday,01,01:00 to 01:59,903914,Driver,20 to 24,None,Toronto and East York,East End-Danforth (62),"Automobile, Station Wagon",Automobile,<Null>
3417684,2006-05-20 01:50:00,Spring,2006,5,May,Saturday,01,01:00 to 01:59,903914,Pedestrian,20 to 24,Major,Toronto and East York,East End-Danforth (62),Other,Other,<Null>
3427928,2006-05-21 10:24:00,Spring,2006,5,May,Sunday,10,10:00 to 10:59,907762,Driver,50 to 54,None,Etobicoke York,Rexdale-Kipling (4),"Automobile, Station Wagon",Automobile,<Null>
3427929,2006-05-21 10:24:00,Spring,2006,5,May,Sunday,10,10:00 to 10:59,907762,Vehicle Owner,unknown,None,Etobicoke York,Rexdale-Kipling (4),Other,Other,<Null>
3427930,2006-05-21 10:24:00,Spring,2006,5,May,Sunday,10,10:00 to 10:59,907762,Driver,15 to 19,Major,Etobicoke York,Rexdale-Kipling (4),"Automobile, Station Wagon",Automobile,<Null>
3427931,2006-05-21 10:24:00,Spring,2006,5,May,Sunday,10,10:00 to 10:59,907762,Driver,45 to 49,None,Etobicoke York,Rexdale-Kipling (4),"Automobile, Station Wagon",Automobile,<Null>
3532751,2006-05-23 18:40:00,Spring,2006,5,May,Tuesday,18,18:00 to 18:59,904456,Driver,40 to 44,None,North York,Bedford Park-Nortown (39),"Automobile, Station Wagon",Automobile,<Null>
3532752,2006-05-23 18:40:00,Spring,2006,5,May,Tuesday,18,18:00 to 18:59,904456,Pedestrian,40 to 44,Fatal,North York,Bedford Park-Nortown (39),Other,Other,<Null>
3428300,2006-05-24 06:22:00,Spring,2006,5,May,Wednesday,06,06:00 to 06:59,907900,Driver,45 to 49,Minor,Etobicoke York,West Humber-Clairville (1),"Automobile, Station Wagon",Automobile,<Null>
3428301,2006-05-24 06:22:00,Spring,2006,5,May,Wednesday,06,06:00 to 06:59,907900,Driver,20 to 24,Major,Etobicoke York,West Humber-Clairville (1),"Automobile, Station Wagon",Automobile,<Null>
3440126,2006-05-24 19:15:00,Spring,2006,5,May,Wednesday,19,19:00 to 19:59,912231,Vehicle Owner,unknown,<Null>,Toronto and East York,Church-Yonge Corridor (75),Other,Other,<Null>
3440127,2006-05-24 19:15:00,Spring,2006,5,May,Wednesday,19,19:00 to 19:59,912231,Driver,50 to 54,None,Toronto and East York,Church-Yonge Corridor (75),"Automobile, Station Wagon",Automobile,<Null>
3440128,2006-05-24 19:15:00,Spring,2006,5,May,Wednesday,19,19:00 to 19:59,912231,Cyclist,25 to 29,Major,Toronto and East York,Church-Yonge Corridor (75),Bicycle,People,<Null>
3454386,2006-05-25 22:50:00,Spring,2006,5,May,Thursday,22,22:00 to 22:59,917581,Pedestrian,45 to 49,Major,Toronto and East York,Rosedale-Moore Park (98),Other,Other,<Null>
3454387,2006-05-25 22:50:00,Spring,2006,5,May,Thursday,22,22:00 to 22:59,917581,Cyclist,40 to 44,None,Toronto and East York,Rosedale-Moore Park (98),Bicycle,People,<Null>
3421898,2006-05-26 22:14:00,Spring,2006,5,May,Friday,22,22:00 to 22:59,905457,Cyclist,40 to 44,Major,Toronto and East York,Casa Loma (96),Bicycle,People,<Null>
3430512,2006-05-27 23:58:00,Spring,2006,5,May,Saturday,23,23:00 to 23:59,908702,Passenger,10 to 14,Major,Etobicoke York,Black Creek (24),Other,Other,Yes
3430513,2006-05-27 23:58:00,Spring,2006,5,May,Saturday,23,23:00 to 23:59,908702,Passenger,20 to 24,Minor,Etobicoke York,Black Creek (24),Other,Other,Yes
3430514,2006-05-27 23:58:00,Spring,2006,5,May,Saturday,23,23:00 to 23:59,908702,Other Property Owner,unknown,None,Etobicoke York,Black Creek (24),Other,Other,Yes
3430515,2006-05-27 23:58:00,Spring,2006,5,May,Saturday,23,23:00 to 23:59,908702,Other Property Owner,unknown,None,Etobicoke York,Black Creek (24),Other,Other,Yes
3430516,2006-05-27 23:58:00,Spring,2006,5,May,Saturday,23,23:00 to 23:59,908702,Driver,25 to 29,Minor,Etobicoke York,Black Creek (24),"Automobile, Station Wagon",Automobile,Yes
3421771,2006-05-28 05:50:00,Spring,2006,5,May,Sunday,05,05:00 to 05:59,905408,Passenger,20 to 24,Major,Scarborough,Dorset Park (126),Other,Other,Yes
3421772,2006-05-28 05:50:00,Spring,2006,5,May,Sunday,05,05:00 to 05:59,905408,Passenger,20 to 24,Major,Scarborough,Dorset Park (126),Other,Other,Yes
3421773,2006-05-28 05:50:00,Spring,2006,5,May,Sunday,05,05:00 to 05:59,905408,Vehicle Owner,unknown,<Null>,Scarborough,Dorset Park (126),Other,Other,Yes
3421774,2006-05-28 05:50:00,Spring,2006,5,May,Sunday,05,05:00 to 05:59,905408,Driver,20 to 24,Minor,Scarborough,Dorset Park (126),"Automobile, Station Wagon",Automobile,Yes
3421775,2006-05-28 05:50:00,Spring,2006,5,May,Sunday,05,05:00 to 05:59,905408,Other Property Owner,unknown,<Null>,Scarborough,Dorset Park (126),Other,Other,Yes
3421892,2006-05-28 16:15:00,Spring,2006,5,May,Sunday,16,16:00 to 16:59,905456,Driver,40 to 44,None,Etobicoke York,Humber Heights-Westmount (8),"Automobile, Station Wagon",Automobile,<Null>
3421893,2006-05-28 16:15:00,Spring,2006,5,May,Sunday,16,16:00 to 16:59,905456,Vehicle Owner,unknown,None,Etobicoke York,Humber Heights-Westmount (8),Other,Other,<Null>
3421894,2006-05-28 16:15:00,Spring,2006,5,May,Sunday,16,16:00 to 16:59,905456,Driver,40 to 44,None,Etobicoke York,Humber Heights-Westmount (8),"Automobile, Station Wagon",Automobile,<Null>
3421895,2006-05-28 16:15:00,Spring,2006,5,May,Sunday,16,16:00 to 16:59,905456,Vehicle Owner,unknown,None,Etobicoke York,Humber Heights-Westmount (8),Other,Other,<Null>
3421896,2006-05-28 16:15:00,Spring,2006,5,May,Sunday,16,16:00 to 16:59,905456,Driver,45 to 49,Major,Etobicoke York,Humber Heights-Westmount (8),"Automobile, Station Wagon",Automobile,<Null>
3421897,2006-05-28 16:15:00,Spring,2006,5,May,Sunday,16,16:00 to 16:59,905456,Driver,35 to 39,None,Etobicoke York,Humber Heights-Westmount (8),"Automobile, Station Wagon",Automobile,<Null>
3430852,2006-05-29 21:49:00,Spring,2006,5,May,Monday,21,21:00 to 21:59,908832,Passenger,unknown,Minimal,North York,St.Andrew-Windfields (40),Other,Other,<Null>
3430853,2006-05-29 21:49:00,Spring,2006,5,May,Monday,21,21:00 to 21:59,908832,Vehicle Owner,unknown,None,North York,St.Andrew-Windfields (40),Other,Other,<Null>
3430854,2006-05-29 21:49:00,Spring,2006,5,May,Monday,21,21:00 to 21:59,908832,Driver,30 to 34,Major,North York,St.Andrew-Windfields (40),"Automobile, Station Wagon",Automobile,<Null>
3430855,2006-05-29 21:49:00,Spring,2006,5,May,Monday,21,21:00 to 21:59,908832,Vehicle Owner,unknown,None,North York,St.Andrew-Windfields (40),Other,Other,<Null>
3430856,2006-05-29 21:49:00,Spring,2006,5,May,Monday,21,21:00 to 21:59,908832,Driver,20 to 24,Minimal,North York,St.Andrew-Windfields (40),Other,Other,<Null>
3422670,2006-05-30 23:28:00,Spring,2006,5,May,Tuesday,23,23:00 to 23:59,905761,Motorcycle Driver,25 to 29,Fatal,Toronto and East York,Cabbagetown-South St.James Town (71),Motorcycle,Recreational,<Null>
3432928,2006-06-01 12:03:00,Spring,2006,6,June,Thursday,12,12:00 to 12:59,909606,Passenger,15 to 19,Minor,Scarborough,Eglinton East (138),Other,Other,Yes
3432929,2006-06-01 12:03:00,Spring,2006,6,June,Thursday,12,12:00 to 12:59,909606,Passenger,15 to 19,Minor,Scarborough,Eglinton East (138),Other,Other,Yes
3432930,2006-06-01 12:03:00,Spring,2006,6,June,Thursday,12,12:00 to 12:59,909606,Passenger,15 to 19,Major,Scarborough,Eglinton East (138),Other,Other,Yes
3432931,2006-06-01 12:03:00,Spring,2006,6,June,Thursday,12,12:00 to 12:59,909606,Driver,20 to 24,Major,Scarborough,Eglinton East (138),"Automobile, Station Wagon",Automobile,Yes
3432932,2006-06-01 12:03:00,Spring,2006,6,June,Thursday,12,12:00 to 12:59,909606,Driver,25 to 29,None,Scarborough,Eglinton East (138),"Automobile, Station Wagon",Automobile,Yes
3603122,2006-06-02 07:34:00,Spring,2006,6,June,Friday,07,07:00 to 07:59,906207,Driver,35 to 39,None,Toronto and East York,The Beaches (63),"Automobile, Station Wagon",Automobile,<Null>
3603123,2006-06-02 07:34:00,Spring,2006,6,June,Friday,07,07:00 to 07:59,906207,Pedestrian,50 to 54,Fatal,Toronto and East York,The Beaches (63),Other,Other,<Null>
3424371,2006-06-03 18:15:00,Spring,2006,6,June,Saturday,18,18:00 to 18:59,906410,Vehicle Owner,unknown,None,Toronto and East York,Wychwood (94),Other,Other,<Null>
3424372,2006-06-03 18:15:00,Spring,2006,6,June,Saturday,18,18:00 to 18:59,906410,Driver,20 to 24,None,Toronto and East York,Wychwood (94),"Automobile, Station Wagon",Automobile,<Null>
3424373,2006-06-03 18:15:00,Spring,2006,6,June,Saturday,18,18:00 to 18:59,906410,Pedestrian,75 to 79,Major,Toronto and East York,Wychwood (94),Other,Other,<Null>
3424659,2006-06-04 16:55:00,Spring,2006,6,June,Sunday,16,16:00 to 16:59,906526,Driver,45 to 49,Major,Scarborough,Agincourt North (129),"Automobile, Station Wagon",Automobile,<Null>
3603132,2006-06-05 01:10:00,Spring,2006,6,June,Monday,01,01:00 to 01:59,906553,Vehicle Owner,unknown,None,North York,Forest Hill North (102),Other,Other,Yes
3603133,2006-06-05 01:10:00,Spring,2006,6,June,Monday,01,01:00 to 01:59,906553,Passenger,20 to 24,Minor,North York,Forest Hill North (102),Other,Other,Yes
3442993,2006-06-25 20:40:00,Summer,2006,6,June,Sunday,20,20:00 to 20:59,913296,Passenger,15 to 19,Major,Etobicoke York,Princess-Rosethorn (10),Other,Other,<Null>
3463402,2006-08-07 23:30:00,Summer,2006,8,August,Monday,23,23:00 to 23:59,920927,Pedestrian,25 to 29,Major,Toronto and East York,Waterfront Communities-The Island (77),Other,Other,<Null>
3437675,2006-06-28 10:00:00,Summer,2006,6,June,Wednesday,10,10:00 to 10:59,911336,Vehicle Owner,unknown,<Null>,Scarborough,Dorset Park (126),Other,Other,<Null>
3437676,2006-06-28 10:00:00,Summer,2006,6,June,Wednesday,10,10:00 to 10:59,911336,Driver,45 to 49,None,Scarborough,Dorset Park (126),"Automobile, Station Wagon",Automobile,<Null>
3463593,2006-08-08 09:16:00,Summer,2006,8,August,Tuesday,09,09:00 to 09:59,920998,Driver,65 to 69,None,Etobicoke York,Rexdale-Kipling (4),"Automobile, Station Wagon",Automobile,<Null>
3437677,2006-06-28 10:00:00,Summer,2006,6,June,Wednesday,10,10:00 to 10:59,911336,Cyclist,30 to 34,Major,Scarborough,Dorset Park (126),Bicycle,People,<Null>
3463594,2006-08-08 09:16:00,Summer,2006,8,August,Tuesday,09,09:00 to 09:59,920998,Pedestrian,55 to 59,Major,Etobicoke York,Rexdale-Kipling (4),Other,Other,<Null>
3389067,2006-01-01 02:36:00,Winter,2006,1,January,Sunday,02,02:00 to 02:59,893184,Passenger,50 to 54,Major,Toronto and East York,Woodbine-Lumsden (60),<Null>,Null,Yes
3448305,2006-06-28 13:57:00,Summer,2006,6,June,Wednesday,13,13:00 to 13:59,915319,Pedestrian,35 to 39,Major,Toronto and East York,Bay Street Corridor (76),Other,Other,<Null>
3454446,2006-08-08 10:06:00,Summer,2006,8,August,Tuesday,10,10:00 to 10:59,917601,Driver,40 to 44,None,North York,Newtonbrook East (50),"Automobile, Station Wagon",Automobile,<Null>
3389068,2006-01-01 02:36:00,Winter,2006,1,January,Sunday,02,02:00 to 02:59,893184,Passenger,15 to 19,Minor,Toronto and East York,Woodbine-Lumsden (60),<Null>,Null,Yes
3448306,2006-06-28 13:57:00,Summer,2006,6,June,Wednesday,13,13:00 to 13:59,915319,Vehicle Owner,unknown,<Null>,Toronto and East York,Bay Street Corridor (76),Other,Other,<Null>
3448307,2006-06-28 13:57:00,Summer,2006,6,June,Wednesday,13,13:00 to 13:59,915319,Driver,35 to 39,None,Toronto and East York,Bay Street Corridor (76),Municipal Transit Bus (TTC),Other,<Null>
3448249,2006-06-28 17:30:00,Summer,2006,6,June,Wednesday,17,17:00 to 17:59,915300,Vehicle Owner,unknown,None,Etobicoke York,Keelesdale-Eglinton West (110),Other,Other,<Null>
3448250,2006-06-28 17:30:00,Summer,2006,6,June,Wednesday,17,17:00 to 17:59,915300,Truck Driver,40 to 44,Minimal,Etobicoke York,Keelesdale-Eglinton West (110),Truck - Open,Other,<Null>
3448251,2006-06-28 17:30:00,Summer,2006,6,June,Wednesday,17,17:00 to 17:59,915300,Vehicle Owner,unknown,None,Etobicoke York,Keelesdale-Eglinton West (110),Other,Other,<Null>
3448252,2006-06-28 17:30:00,Summer,2006,6,June,Wednesday,17,17:00 to 17:59,915300,Passenger,20 to 24,Major,Etobicoke York,Keelesdale-Eglinton West (110),Other,Other,<Null>
3448253,2006-06-28 17:30:00,Summer,2006,6,June,Wednesday,17,17:00 to 17:59,915300,Driver,20 to 24,Minimal,Etobicoke York,Keelesdale-Eglinton West (110),"Automobile, Station Wagon",Automobile,<Null>
3438192,2006-06-29 09:54:00,Summer,2006,6,June,Thursday,09,09:00 to 09:59,911521,Vehicle Owner,unknown,<Null>,Etobicoke York,Rockcliffe-Smythe (111),Other,Other,<Null>
3438193,2006-06-29 09:54:00,Summer,2006,6,June,Thursday,09,09:00 to 09:59,911521,Driver,70 to 74,None,Etobicoke York,Rockcliffe-Smythe (111),"Automobile, Station Wagon",Automobile,<Null>
3438194,2006-06-29 09:54:00,Summer,2006,6,June,Thursday,09,09:00 to 09:59,911521,Cyclist,60 to 64,Major,Etobicoke York,Rockcliffe-Smythe (111),Bicycle,People,<Null>
3532897,2006-06-30 00:50:00,Summer,2006,6,June,Friday,00,00:00 to 00:59,911540,Other Property Owner,unknown,None,Scarborough,Wexford/Maryvale (119),Other,Other,<Null>
3532898,2006-06-30 00:50:00,Summer,2006,6,June,Friday,00,00:00 to 00:59,911540,Passenger,20 to 24,Major,Scarborough,Wexford/Maryvale (119),Other,Other,<Null>
3532899,2006-06-30 00:50:00,Summer,2006,6,June,Friday,00,00:00 to 00:59,911540,Passenger,15 to 19,Minor,Scarborough,Wexford/Maryvale (119),Other,Other,<Null>
3532900,2006-06-30 00:50:00,Summer,2006,6,June,Friday,00,00:00 to 00:59,911540,Vehicle Owner,unknown,None,Scarborough,Wexford/Maryvale (119),Other,Other,<Null>
3532901,2006-06-30 00:50:00,Summer,2006,6,June,Friday,00,00:00 to 00:59,911540,Driver,20 to 24,None,Scarborough,Wexford/Maryvale (119),"Automobile, Station Wagon",Automobile,<Null>
3449528,2006-06-30 09:26:00,Summer,2006,6,June,Friday,09,09:00 to 09:59,915777,Passenger,45 to 49,Major,Scarborough,Wexford/Maryvale (119),Other,Other,<Null>
3449529,2006-06-30 09:26:00,Summer,2006,6,June,Friday,09,09:00 to 09:59,915777,Driver,20 to 24,Minor,Scarborough,Wexford/Maryvale (119),"Automobile, Station Wagon",Automobile,<Null>
3449530,2006-06-30 09:26:00,Summer,2006,6,June,Friday,09,09:00 to 09:59,915777,Driver,25 to 29,Minimal,Scarborough,Wexford/Maryvale (119),"Automobile, Station Wagon",Automobile,<Null>
3551395,2006-06-30 12:08:00,Summer,2006,6,June,Friday,12,12:00 to 12:59,919331,Vehicle Owner,unknown,None,North York,Lansing-Westgate (38),Other,Other,<Null>
3551396,2006-06-30 12:08:00,Summer,2006,6,June,Friday,12,12:00 to 12:59,919331,Driver,50 to 54,None,North York,Lansing-Westgate (38),"Automobile, Station Wagon",Automobile,<Null>
3551397,2006-06-30 12:08:00,Summer,2006,6,June,Friday,12,12:00 to 12:59,919331,Pedestrian,10 to 14,Major,North York,Lansing-Westgate (38),Other,Other,<Null>
3439249,2006-07-04 16:24:00,Summer,2006,7,July,Tuesday,16,16:00 to 16:59,911913,Vehicle Owner,unknown,None,North York,Don Valley Village (47),Other,Other,<Null>
3439250,2006-07-04 16:24:00,Summer,2006,7,July,Tuesday,16,16:00 to 16:59,911913,Truck Driver,30 to 34,None,North York,Don Valley Village (47),Truck - Open,Other,<Null>
3439251,2006-07-04 16:24:00,Summer,2006,7,July,Tuesday,16,16:00 to 16:59,911913,Vehicle Owner,unknown,None,North York,Don Valley Village (47),Other,Other,<Null>
3439252,2006-07-04 16:24:00,Summer,2006,7,July,Tuesday,16,16:00 to 16:59,911913,Driver,60 to 64,Major,North York,Don Valley Village (47),"Automobile, Station Wagon",Automobile,<Null>
3439256,2006-07-04 18:27:00,Summer,2006,7,July,Tuesday,18,18:00 to 18:59,911915,Driver,unknown,None,Etobicoke York,New Toronto (18),"Automobile, Station Wagon",Automobile,<Null>
3439257,2006-07-04 18:27:00,Summer,2006,7,July,Tuesday,18,18:00 to 18:59,911915,Pedestrian,unknown,Major,Etobicoke York,New Toronto (18),Other,Other,<Null>
3450772,2006-07-04 20:15:00,Summer,2006,7,July,Tuesday,20,20:00 to 20:59,916243,Driver,15 to 19,None,Scarborough,West Hill (136),"Automobile, Station Wagon",Automobile,<Null>
3450773,2006-07-04 20:15:00,Summer,2006,7,July,Tuesday,20,20:00 to 20:59,916243,Driver,40 to 44,None,Scarborough,West Hill (136),"Automobile, Station Wagon",Automobile,<Null>
3450774,2006-07-04 20:15:00,Summer,2006,7,July,Tuesday,20,20:00 to 20:59,916243,Passenger,25 to 29,Major,Scarborough,West Hill (136),Other,Other,<Null>
3551306,2006-07-05 21:30:00,Summer,2006,7,July,Wednesday,21,21:00 to 21:59,916168,Motorcycle Driver,25 to 29,Major,North York,Wexford/Maryvale (119),Motorcycle,Recreational,<Null>
3551307,2006-07-05 21:30:00,Summer,2006,7,July,Wednesday,21,21:00 to 21:59,916168,Vehicle Owner,unknown,None,North York,Wexford/Maryvale (119),Other,Other,<Null>
3551308,2006-07-05 21:30:00,Summer,2006,7,July,Wednesday,21,21:00 to 21:59,916168,Driver,45 to 49,None,North York,Wexford/Maryvale (119),"Automobile, Station Wagon",Automobile,<Null>
3441433,2006-07-07 01:27:00,Summer,2006,7,July,Friday,01,01:00 to 01:59,912714,Passenger,20 to 24,Major,Toronto and East York,Waterfront Communities-The Island (77),Other,Other,<Null>
3441434,2006-07-07 01:27:00,Summer,2006,7,July,Friday,01,01:00 to 01:59,912714,Driver,25 to 29,Major,Toronto and East York,Waterfront Communities-The Island (77),"Automobile, Station Wagon",Automobile,<Null>
3441435,2006-07-07 01:27:00,Summer,2006,7,July,Friday,01,01:00 to 01:59,912714,Passenger,25 to 29,Minor,Toronto and East York,Waterfront Communities-The Island (77),Other,Other,<Null>
3441436,2006-07-07 01:27:00,Summer,2006,7,July,Friday,01,01:00 to 01:59,912714,Driver,20 to 24,Minimal,Toronto and East York,Waterfront Communities-The Island (77),"Automobile, Station Wagon",Automobile,<Null>
3451666,2006-07-07 14:14:00,Summer,2006,7,July,Friday,14,14:00 to 14:59,916566,Vehicle Owner,unknown,<Null>,Toronto and East York,Rosedale-Moore Park (98),Other,Other,<Null>
3451667,2006-07-07 14:14:00,Summer,2006,7,July,Friday,14,14:00 to 14:59,916566,Driver,35 to 39,None,Toronto and East York,Rosedale-Moore Park (98),Municipal Transit Bus (TTC),Other,<Null>
3451668,2006-07-07 14:14:00,Summer,2006,7,July,Friday,14,14:00 to 14:59,916566,Pedestrian,75 to 79,Major,Toronto and East York,Rosedale-Moore Park (98),Other,Other,<Null>
3441602,2006-07-08 16:50:00,Summer,2006,7,July,Saturday,16,16:00 to 16:59,912782,Driver,25 to 29,None,Toronto and East York,Waterfront Communities-The Island (77),"Automobile, Station Wagon",Automobile,<Null>
3441603,2006-07-08 16:50:00,Summer,2006,7,July,Saturday,16,16:00 to 16:59,912782,Passenger,5 to 9,Major,Toronto and East York,Waterfront Communities-The Island (77),Other,Other,<Null>
3441604,2006-07-08 16:50:00,Summer,2006,7,July,Saturday,16,16:00 to 16:59,912782,Passenger,30 to 34,Minimal,Toronto and East York,Waterfront Communities-The Island (77),Other,Other,<Null>
3441605,2006-07-08 16:50:00,Summer,2006,7,July,Saturday,16,16:00 to 16:59,912782,Passenger,5 to 9,Minimal,Toronto and East York,Waterfront Communities-The Island (77),Other,Other,<Null>
